Хичээлийн_харьяалах_нэгж_дугаар,Хичээлийн_харьяалах_нэгж,Хичээлийн_дугаар,Хичээлийн_нэр,Дүн,Үсгэн_дүн,Үсгэн_дүн_тоо
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,C,G,10
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,C+,G,10
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,D,G,14
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,D,G,11
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,F,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,F,I,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,F,W,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,F,WF,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,F,CA,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,A,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,A+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,B,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,7426f79c9a7f5af0a6cc457b2a7fb195,Хэрэглээний эконометрикс,F,W,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,A,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,A+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,C,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,C+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c5c3478127f5e50e49b50a3846afe884,Шинэ институцийн экономикс,D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,A,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,B,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,C,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,C,G,19
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,D,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,D,G,33
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,F,G,30
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,F,WF,18
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,096df4145082cce9363b9974fcdd13d6,Эдийн засгийн математик,F,CA,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,a6a767bbb2e3513233f942e0ff24272c,Эдийн засгийн өсөлт,F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),A,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),A+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),B,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),B,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),B+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),C+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),D,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),F,W,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c32e57398a4a3d95cb29ce12ae30e18f,Эконометриксийн үндэс (НУС-ын мэргэжлийн суурь),F,WF,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),A,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),A+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),B,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),C,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),D,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),D,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),F,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),F,I,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),F,W,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,909ba8dfdaa6ead78161b58f48b4dd12,Экономиксийн үндэс (Ерөнхий суурь),F,WF,8
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,A,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,B,G,5
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,B+,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,C,G,4
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,C,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,C+,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,D,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,D,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,F,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,F,I,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,F,NR,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",6bea12680b6672c5427a4413d7fbbed0,CISCO сүлжээний үндэс,F,WF,6
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,A,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,A+,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,B,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,B,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,B+,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,C,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,C,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",ccd9cd148bbec8a9c3bfea662aef81ce,CISCO сүлжээний чиглүүлэлт ба протокол,F,WF,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0bf9e0fc13ee97df2b68eeb8ae8a2b39,SDR систем,A,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0bf9e0fc13ee97df2b68eeb8ae8a2b39,SDR систем,A+,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0bf9e0fc13ee97df2b68eeb8ae8a2b39,SDR систем,B,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0bf9e0fc13ee97df2b68eeb8ae8a2b39,SDR систем,F,I,7
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0bf9e0fc13ee97df2b68eeb8ae8a2b39,SDR систем,F,WF,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",0384691e7d566f12edd845ac862bd928,Аналог хэлхээний анализ ба дизайн,A,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d6c4516dce9459a651944de3729e7427,Бакалаврын судалгааны ажил,A,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d6c4516dce9459a651944de3729e7427,Бакалаврын судалгааны ажил,B+,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d6c4516dce9459a651944de3729e7427,Бакалаврын судалгааны ажил,C,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d6c4516dce9459a651944de3729e7427,Бакалаврын судалгааны ажил,F,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,A,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,A+,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,B,G,5
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,B,G,8
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,C,G,1
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,C,G,3
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,D,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,F,G,15
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,F,I,4
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",b9648e4dc6a5ad47bea0c9023e810dfd,Виндоус сервер ба сүлжээ,F,W,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d17a7f1ab65bd42c6088a5b8b359ae8a,Өгөгдлийн холбоо,A,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d17a7f1ab65bd42c6088a5b8b359ae8a,Өгөгдлийн холбоо,A+,G,2
294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",d17a7f1ab65bd42c6088a5b8b359ae8a,Өгөгдлийн холбоо,B,G,4
